order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD001209,ID0780914756,2019-08-21,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",7680,68.12,-37.8010622,144.9567734,15,6596.12,Winter,False,1.5489,this is smaller and lighter than my previous inferno and works even better,True
ORD148652,ID1492145815,2019-12-28,Thompson,"[('pearTV', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",17530,69.17,-37.8132486,144.9512,10,15846.17,Summer,False,0.3689,five stars i want at&t phone,True
ORD148278,ID0448078460,2019-12-20,Bakers,"[('Alcon 10', 1), ('pearTV', 1)]",15260,99.09,-37.8001618,144.9845044,15,13070.09,Summer,True,1.4452,"wonderful, i have 3 more at home, worth the money.",True
ORD234424,ID0547586436,2019-02-21,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,75.68,-37.813942,144.98448080000003,15,3739.18,Summer,False,1.0425,all real aasi spect i love everything about it .,True
ORD499832,ID5167159988,2019-11-26,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",8995,77.59,-37.8117045,145.0050444,0,9072.59,Spring,False,0.8837,quality love it,True
ORD257165,ID1496246590,2019-10-14,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",11295,90.02,-37.82668220000001,144.980468,10,10255.52,Spring,True,1.316,one star the phone was not unlocked as promised.,False
ORD123232,ID0847526399,2019-06-27,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Universe Note', 1), ('Lucent 330S', 1)]",22270,73.04,-37.8234934,144.9699862,5,21229.54,Winter,True,0.5466,best phone ever best phone ever! especially for the price,True
ORD132872,ID0060097046,2019-04-28,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",8130,79.24,-37.8148524,144.9502533,5,7802.74,Autumn,True,0.3705,needed new phone this is a replacement phone and it works great. it also holds it's charge very well.,True
ORD109324,ID0054558290,2019-04-02,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Candle Inferno', 1)]",22690,48.76,-37.8203732,144.9793657,15,19335.26,Autumn,False,0.8855,disliked it sucks for it being new,False
ORD425750,ID2412954937,2019-08-27,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",29160,59.05,-37.817575700000006,144.9671415,25,21929.05,Winter,True,0.2404,"disappointed disappointed, was expecting way more. this phone specs match 2015 and not 2019",False
ORD229273,ID6167359495,2019-03-19,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Toshika 750', 1)]",21390,80.22,-37.8104539,144.97297680000003,15,18261.72,Autumn,True,0.955,best refurbished yet awesome phone great quality for refurbished. it's just like brand new. love it,True
ORD282720,ID6167236689,2019-05-11,Nickolson,"[('pearTV', 2), ('Thunder line', 2)]",16980,78.06,-37.81166939999999,144.9647884,10,15360.06,Autumn,True,0.8774,tx thanks u,True
ORD227926,ID0613315545,2019-07-29,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('pearTV', 1)]",7965,49.84,-37.8143356,144.9615681,0,8014.84,Winter,False,0.8471,"i thought olivia changed thier game but highly disappointed ....!!! bought this on lightning deal, with earbuds(which were never delivered) , came into original case but without seal, felt like it was opened by someone earlier. camera is average, too many camera options ruined the ease of taking photos.",False
ORD126248,ID0026034663,2019-12-02,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Universe Note', 2), ('Thunder line', 1)]",10735,95.45,-37.80916420000001,144.9691215,0,10830.45,Summer,True,1.0505,"a few scratches great product, i using it now to type this up. but only bad thing is a few scratches on the sides, if it came with headphones and was like $50 cheaper i would totally recommend, but it is refurbished so don’t expect alot of greatness.",True
ORD323236,ID2013560660,2019-03-02,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180,78.96,-37.8111953,145.00709630000003,15,4481.96,Autumn,True,1.0519,"phone review this phone is a nice phone, i mostly use it for taking photos and i'm impressed, everything is smooth and working nicely",True
ORD268805,ID0560997595,2019-11-27,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",17765,85.52,-37.8102567,144.93847150000005,15,15185.77,Spring,True,0.8025,olivia refuse to cover do i know the warranty on this phone the phone fix it or even replace it it's not a good phone and does not work good with cricut the phone is defected it's not working the call forwarding and the conditional call forwarding,False
ORD354557,ID0364861229,2019-06-14,Nickolson,"[('iStream', 1), ('Universe Note', 2)]",7050,50.22,-37.8242357,144.95842319999997,15,6042.72,Winter,False,1.1626,one star this phone does not work and i wantt my money back right now,False
ORD242847,ID0579963467,2019-07-20,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1), ('pearTV', 2), ('iStream', 1)]",15380,60.15,-37.8116606,144.945525,5,14671.15,Winter,False,0.1765,good value at a very affordable price. can't beat it.,True
ORD300543,ID0331419757,2019-04-12,Bakers,"[('Alcon 10', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",22040,67.11,-37.8214346,144.99866719999997,5,21005.11,Autumn,False,1.3086,affordable and easy to use! much more worth it than a $400+ olivia. wish we did this before signing 2 year contracts for the most expensive phones.,True
ORD262528,ID2615820738,2019-09-18,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",29990,80.27,-37.80620820000001,144.9584161,15,25571.77,Spring,False,1.2304,"💚💚💚💚💚 love it!!! works fantastic, just a few minor scratches. well worth the price.",True
ORD267486,ID0703557073,2019-09-03,Thompson,"[('pearTV', 2), ('Olivia x460', 2)]",15070,61.62,-37.8070593,144.9559853,5,14378.12,Spring,False,1.0027,got a faulty phone. waste of time. though it says as certified refurbished but got a phone which has dead pixels and also flickering screen at the bottom.,False
ORD001255,ID0054397007,2019-02-09,Thompson,"[('iStream', 2), ('Lucent 330S', 2)]",2760,38.855,-37.8018876,144.9462257,5,2660.855,Summer,False,1.2029,i bought two candle infernos for my 4 year old twin grandsons this past christmas. we downloaded lots of educational programs for them and they absolutely love it! no need to buy them an ipad which was far more costly!,True
ORD091200,ID1404219801,2019-06-07,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2), ('iStream', 1)]",6920,65.5,-37.8025023,144.9923117,0,6985.5,Winter,False,0.8728,great phone! came in great condition and very satisfied.,True
ORD320415,ID6197209836,2019-08-15,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Toshika 750', 1)]",9000,70.84,-37.8167245,144.92739450000005,0,9070.84,Winter,False,1.788,"love this phone. my only real issue is the back cover was peeling off the phone on arrival, most likely due to the refurbishing process. a phone case fixed that. other than that, though? this has quickly become my favorite phone. nice screen, super responsive, and seems pretty solid.",True
ORD086906,ID4061053474,2019-05-24,Bakers,"[('Olivia x460', 1), ('Toshika 750', 2), ('Universe Note', 1)]",13315,31.315,-37.80998889999999,144.9953274,15,11349.065,Autumn,False,0.0084,"its a great phone. i'm glad i bought this expensive a** thing. i regretted it at first, but i mean.. its a phone. its ok to spend this kind of money on a device that rolls with you 24/7. it's specs are beefy and i havn't had any real issues.",True
ORD441531,ID0384006399,2019-09-21,Bakers,"[('iStream', 2), ('Candle Inferno', 2)]",1160,103.34,-37.8021598,144.9906112,25,973.34,Spring,True,0.9623,"poor windows phone... i absolutely love this phone. sleek and beautiful, and a much prettier alternative to android or ios devices. it's really sad to see how uncommon they are taking up less than 3% of the market. would love to see the lumia phones make it big.",True
ORD437138,ID4952477281,2019-09-27,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",10300,76.29,-37.8096098,144.95528090000005,15,8831.29,Spring,False,0.7987,gave this to my daughter for christmas. she loves it. uses it every day. good buy!,True
ORD294455,ID1881118491,2019-06-27,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Toshika 750', 1)]",8950,126.285,-37.800071,144.9621733,0,9076.285,Winter,True,1.932,... fancy but exactly what i paid for so i like it. got it on time as well nothing fancy but exactly what i paid for so i like it. got it on time as well.,True
ORD200418,ID5448707282,2019-10-25,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450,80.2,-37.8217376,144.9367746,25,2667.7,Spring,False,1.3556,four stars i love this phone.,True
ORD362858,ID0370750324,2019-10-15,Bakers,"[('Thunder line', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",25710,61.0,-37.8145097,144.98825369999997,0,25771.0,Spring,False,0.7931,it's sad really sad the phone stopped working with in a month. can't receive or make a call as i can't hear anything via regular and speaker. it's sad really sad,False
ORD076111,ID6167489399,2019-02-25,Thompson,"[('Candle Inferno', 2), ('iStream', 1), ('Toshika 750', 1)]",5330,61.16,-37.8096114,144.9595749,15,4591.66,Summer,False,1.1514,"the power charge plug can not use in north america, it is wrong charge north america power plug is flat edge, but the power charge plug is round",False
ORD164504,ID0287630732,2019-08-29,Thompson,"[('pearTV', 2), ('Alcon 10', 1)]",21570,76.38,-37.8051954,144.94314269999995,10,19489.38,Winter,True,0.9012,love it love it,True
ORD483166,ID1996808838,2019-07-05,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655,65.94,-37.8009874,144.992572,15,1472.69,Winter,False,1.0298,this is very user friendly,True
ORD050348,ID6197209829,2019-08-16,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Universe Note', 2)]",11780,80.65,-37.817115,144.9321309,10,10682.65,Winter,True,1.4036,"perfect for teenage tablet, perfect for homework!!",True
ORD098829,ID0128882436,2019-01-31,Bakers,"[('pearTV', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",8920,76.1,-37.8017178,144.9982593,15,7658.1,Summer,False,0.9592,this is a pretty reliable tablet especially for the price.,True
ORD112300,ID0600744899,2019-10-25,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2), ('iAssist Line', 2), ('Thunder line', 1)]",15990,102.65,-37.8118954,144.9655785,10,14493.65,Spring,True,0.8235,"love the note 5 love the note 5. previously had the note 4, wouldn't work when we switched carriers. this phone transferred perfectly.",True
ORD094813,ID0702363473,2019-06-01,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('iAssist Line', 1), ('Thunder line', 1)]",8875,63.75,-37.8063397,144.9412482,0,8938.75,Winter,False,0.8713,fast response which was amazing.  clear concise answers and sound quality is fantastic.  i am still getting used to alexia and have not usde thunder to its full extent.,True
ORD190077,ID4716795763,2019-04-14,Thompson,"[('pearTV', 2), ('Olivia x460', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",17725,80.75,-37.8188735,144.9533989,25,13374.5,Autumn,True,0.8867,good phone for low price good budget phone,True
ORD061483,ID0250480649,2019-10-05,Bakers,"[('Alcon 10', 1), ('Olivia x460', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",16040,102.51,-37.8109632,145.00472119999995,0,16142.51,Spring,True,0.8414,she loves it! i bought this for my wife she loves it replacing her s5. the only issue is that she says that she can't add calls to existing calls.,True
ORD003801,ID0591351418,2019-07-12,Nickolson,"[('iStream', 1), ('pearTV', 2), ('Toshika 750', 1), ('Universe Note', 2)]",23990,68.01,-37.8207336,144.9567356,15,20459.51,Winter,False,1.1518,"great phone phone was shipped and arrived early. new in the box. i put in the sim card and it worked right away. no problems so far with talk, text, and wifi.",True
ORD270170,ID1458422290,2019-07-05,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",21220,69.07,-37.8188895,145.0081516,5,20228.07,Winter,False,1.507,awesome camera very nice and responsive phone. lots of little neat features that you would never know you needed until you tried (like automatic song recognition or call screening). camera is definitely a highlight of this phone - i was very impressed with the quality of the pictures!,True
ORD130057,ID6167344571,2019-08-10,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,38.215,-37.8157792,144.9738209,10,20153.215,Winter,True,0.4891,"pretty and accesories are all complete skeptical at first because a lot reported the phone is missing in the boz. but i got mine complete all accesories and was all secured. i got the pink one and its pretty. im gonna give this as a gift to my moms bday. so far, i like the features.",True
ORD382151,ID0441031307,2019-10-06,Thompson,"[('Candle Inferno', 1), ('iStream', 2), ('Olivia x460', 1)]",1955,73.69,-37.8139564,144.9379502,25,1539.94,Spring,False,0.8145,"you won't regret buying this unlocked by olivia phone awesome phone, definitely worth the money. no third party proprietary junk in there from mobile carriers ie. sprint/at&t/ verizon... just good old android os",True
ORD236214,ID2318307716,2019-07-04,Nickolson,"[('pearTV', 1), ('Alcon 10', 2), ('iAssist Line', 1), ('Lucent 330S', 2)]",28895,78.22,-37.81083020000001,144.97583630000003,25,21749.47,Winter,True,1.026,"pleased! battery condition was at 89%, very minor scratches, and seems to be working like normal. very pleased with this purchase!",True
ORD025427,ID3114181810,2019-11-29,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Thunder line', 2)]",8110,77.08,-37.8112434,144.9636954,0,8187.08,Spring,False,0.9669,four stars very nice cell phone,True
ORD479539,ID1458418027,2019-05-21,Bakers,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,68.97,-37.8193363,145.00731480000005,5,10727.97,Autumn,False,1.4866,"overall great phone and happy purchase love the design, screen, performance, battery isnt very good ( not for me at least ) if you always have your phone in hand battery dies pretty steadily. camera let me down most of all. had a huawei 8x honor and it's camera blew this one out of the water",True
ORD150428,ID0227770375,2019-10-03,Bakers,"[('iStream', 1), ('Thunder line', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",8820,106.72,-37.8007723,144.9847551,5,8485.72,Spring,True,1.3796,five stars brilliant phone. fast enough for everyday tasks. screen is excellent. camera is adequate. battery life is ok.,True
ORD005622,ID5002595074,2019-06-01,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",12680,62.68,-37.8125065,144.95326310000004,15,10840.68,Winter,False,0.5451,five stars very good simple phone.. i recommend this,True
ORD042974,ID4637139139,2019-07-31,Thompson,"[('Universe Note', 1), ('iStream', 2), ('iAssist Line', 1), ('Lucent 330S', 1)]",7205,63.02,-37.8087999,144.9473196,0,7268.02,Winter,False,0.4317,not badd at all i've only owned the phone for a couple of days i will write a extended update review in the future but so far so good on the phone a thoroughly enjoy it!,True
ORD165864,ID3807748051,2019-06-07,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",3835,73.91,-37.8067849,144.9982453,15,3333.66,Winter,True,0.445,best investment! love my s6!!!,True
ORD005571,ID5797758264,2019-10-29,Thompson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,99.64,-37.80715670000001,144.9451185,0,20179.64,Spring,True,0.6376,"love my lumia 822 from verizon what a great experience. love this phone. really fast, great display and feels great in my hand. i enjoy the window os. msft did a great job with the social connectivity and ease of use.",True
ORD262815,ID0248746735,2019-07-19,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('Universe Note', 1), ('Alcon 10', 1)]",15160,64.5,-37.8155739,144.9971507,10,13708.5,Winter,False,0.6434,"the phone is in excellent shape, just caused some problems when activating on ... ordered the 930v, received a 930u. the phone is in excellent shape, just caused some problems when activating on verizon.",True
ORD299359,ID0575572027,2019-05-12,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,49.57,-37.8242376,144.9803165,25,9799.57,Autumn,False,1.1361,bad phone for the price. i just turned this phone on and it has a yellow line down the left side of the screen. i paid alot for this phone. very disappointed.,False
ORD493687,ID4315827369,2019-05-22,Bakers,"[('Olivia x460', 1), ('Thunder line', 2), ('iStream', 2)]",5885,63.47,-37.8132482,145.0001319,0,5948.47,Autumn,False,0.5628,five stars phone works great and the price is right beware it does not support a memory card,True
ORD250907,ID4294474621,2019-02-19,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1)]",10180,100.33,-37.80535070000001,144.97377,15,8753.33,Summer,True,1.5203,would recommend. fast shipping. would recommend.,True
ORD099457,ID0343337624,2019-01-22,Nickolson,"[('pearTV', 1), ('Lucent 330S', 1)]",7540,105.4,-37.79980870000001,144.96716630000003,25,5760.4,Summer,True,2.1017,this product met my needs perfectly. it was easy to set up and portable to use anywhere.,True
ORD449881,ID2776664748,2019-07-21,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",7770,81.26,-37.8264576,144.9519059,25,5908.76,Winter,True,1.5923,four stars good phone.,True
ORD325218,ID4716795814,2019-02-23,Thompson,"[('Olivia x460', 1), ('Thunder line', 2)]",5585,140.325,-37.8187456,144.9534724,10,5166.825,Summer,True,0.8798,excellent excellent,True
ORD361624,ID0041675732,2019-11-08,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080,103.25,-37.82341160000001,144.97689430000003,0,20183.25,Spring,True,0.8393,"really good purchase i only have issues with the battery life...could’ve last a lil longer. it gives maybe 8-10 hours depending on what i’m using it to do. nonetheless, it was worth my money.",True
ORD411111,ID1883302855,2019-03-22,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('iStream', 2)]",11120,51.58,-37.8031422,144.9423665,25,8391.58,Autumn,False,1.1387,poor reception please stay away from this device the phone drops signal frequently.. unable to maintain a phone call while traveling,False
ORD049495,ID3218226983,2019-11-20,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('iStream', 1), ('Thunder line', 1)]",22680,75.31,-37.8065706,144.94498059999995,5,21621.31,Spring,False,0.7037,"i think that the digico candle tablet was a great purchase for my teenage daughter and grandson, very easy to operate. it kept them entertained for hours while we were traveling on the train for vacation.",True
ORD244756,ID0060088704,2019-03-15,Bakers,"[('iStream', 2), ('Toshika 750', 2)]",8940,67.21,-37.8197218,144.98697,15,7666.21,Autumn,False,1.3038,"basically, the tab's features are good. there are huge digico collections. kids can be allowed to use it without parents monitoring as parents control feature is good. several useful digico products are offered free of charge. i hope that it is worth for the money value.",True
ORD128848,ID0767724076,2019-07-28,Nickolson,"[('iStream', 1), ('Olivia x460', 1)]",1375,67.95,-37.8046174,144.972319,0,1442.95,Winter,True,1.5749,"bad product did not work,at all",False
ORD388550,ID5563404255,2019-03-14,Bakers,"[('iAssist Line', 1), ('iStream', 1)]",2375,66.85,-37.8173953,145.00879640000005,10,2204.35,Autumn,False,1.4496,"excellent and inexpensive. itunes store and google play store have more apps to choose from, but this is still a very useful tablet. expandable sd micro memory a definite +.",True
ORD267048,ID0052600095,2019-01-17,Thompson,"[('iAssist Line', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",11270,95.355,-37.8026916,144.95606,0,11365.355,Summer,False,1.3638,doesn't work with att 4g. no band 71 as previously stated. this phone will absolutely not work on att 4g.,False
ORD420342,ID4238873972,2019-04-22,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,66.04,-37.8123505,144.9695525,0,3946.04,Autumn,False,0.6951,easy access it is perfect for me !,True
ORD475963,ID1560149484,2019-07-06,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",5535,66.02,-37.8162882,144.9372753,25,4217.27,Winter,False,0.9506,excellent product for the price it's the second one i buy for myself and family member,True
ORD117931,ID0589742849,2019-12-15,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('iStream', 1), ('Olivia x460', 1)]",10500,111.97500000000001,-37.8210279,144.9548593,5,10086.975,Summer,False,1.1551,the best part. very good.,True
ORD083918,ID0634783950,2019-02-06,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",15920,73.79,-37.8129785,144.93747340000004,15,13605.79,Summer,False,0.8445,"love xp quality - hate android interface & google non-privacy xp quality and value is awesome. android as an os seems to work fine, but the interface sucks, especially the phone/talk/calling features and button placement.",True
ORD190279,ID4283908148,2019-08-02,Bakers,"[('iAssist Line', 1), ('iStream', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",7595,74.13,-37.8097442,144.9912476,0,7669.13,Winter,True,0.3515,nice choice my daughter is in love with this. thanks.,True
ORD449029,ID5058108331,2019-12-18,Nickolson,"[('Thunder line', 1), ('Universe Note', 1)]",5630,89.93,-37.8233026,144.96800380000005,0,5719.93,Summer,True,0.5414,as i expected works great in my as i expected works great in my country,True
ORD195893,ID0144730381,2019-10-24,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",4610,62.63,-37.8184412,144.958761,10,4211.63,Spring,False,0.949,i have way more buffering with this device than i do with my pear tv 4 gen. it works just not well. i have a glitch with this unit every time i use it. that indeed takes away from the user experience.,False
ORD374527,ID0131215775,2019-02-01,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",11220,74.99,-37.8135855,144.96072869999998,25,8489.99,Summer,False,0.9554,awesome arrived on time and was in amazing condition thank you,True
ORD247267,ID0597547732,2019-08-27,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('iStream', 1), ('Candle Inferno', 2)]",12420,76.95,-37.815518,144.9644314,10,11254.95,Winter,True,0.5657,four stars it's ok,True
ORD085100,ID0356097943,2019-12-01,Bakers,"[('iStream', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",23640,75.62,-37.819823,144.9900792,5,22533.62,Summer,False,1.184,"great phone this phone is amazing. everything about it, cameras, battery life, screen...",True
ORD339884,ID0477079749,2019-11-28,Bakers,"[('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 2)]",4980,104.59,-37.8062074,144.9785247,25,3839.59,Spring,True,1.5287,"overall, very impressed especially when compared to my ipad mini 4. this tablet does it all and makes for an excellent e-reader, while also boasting specifications that rival any ipad.",True
ORD498736,ID0575387776,2019-08-04,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",27770,51.55,-37.8196346,144.98499569999996,0,27821.55,Winter,False,1.3631,if the ad posts its unlocked it should be. the phone was not unlocked what do i do with now.,False
